counterparty;country;industry;exposure;pd_th
18911;20007;20078;925.631823907507;-3.20906237282333
18912;20050;20064;419.677435886115;-3.20906237282333
18913;20040;20068;1771.65787286105;-2.64047950450334
18914;20016;20078;931.611536148621;-2.46338973862845
18915;20023;20068;808.821758283176;-2.80832461598966
18916;20007;20079;2570.07152388308;-2.46338973862845
18917;20044;20078;339.9553806521;-3.39240481042436
18918;20050;20052;4129.82276619828;-2.46338973862845
18919;20001;20058;326.649171300232;-3.39240481042436
18920;20018;20060;883.985180650904;-3.03884551754563
18921;20007;20054;159.123986493796;-3.54008379920615
18922;20018;20079;199.934918109132;-2.64047950450334
18923;20042;20058;3043.63530857449;-3.54008379920615
18924;20042;20077;2.55826546821127;-2.14095156714714
18925;20034;20056;562.13247217238;-3.54008379920615
18926;20033;20063;5276.12792063842;-2.80832461598966
18927;20001;20059;1384.89055349947;-3.14869725402409
18928;20021;20079;353.955836500973;-2.92550142591559
18929;20037;20078;1261.61131537975;-2.92550142591559
18930;20022;20062;594.560663681477;-3.23888011835298
18931;20015;20052;1899.88317332211;-3.23888011835298
18932;20037;20079;91.2987389601767;-2.92550142591559
18933;20030;20060;851.676713633251;-3.03884551754563
18934;20020;20077;1250.90691092913;-3.23888011835298
18935;20030;20060;964.439357946544;-3.14869725402409
18936;20020;20070;1741.94896399024;-3.14869725402409
18937;20020;20074;312.926832172566;-2.27543246002579
18938;20027;20052;2145.9193097637;-3.17900331703147
18939;20049;20060;370.372560806572;-3.54008379920615
18940;20036;20059;605.804826132953;-3.39240481042436
18941;20044;20074;166.764950379729;-3.54008379920615
18942;20014;20068;557.245046674202;-2.46338973862845
18943;20036;20058;237.227129284292;-3.17900331703147
18944;20035;20061;214.870406792174;-3.23888011835298
18945;20049;20075;1434.29861139544;-2.14095156714714
18946;20008;20065;3650.68416835225;-2.27543246002579
18947;20039;20052;2438.1343590698;-2.14095156714714
18948;20011;20053;848.97155849524;-2.92550142591559
18949;20021;20078;1339.55488163502;-2.64047950450334
18950;20050;20073;616.84955470264;-2.64047950450334
18951;20001;20054;3513.32162858403;-3.03884551754563
18952;20034;20065;1693.00569180776;-3.20906237282333
18953;20040;20079;71.6011426411569;-2.27543246002579
18954;20049;20062;392.255270162778;-3.23888011835298
18955;20002;20068;1349.35505404593;-2.14095156714714
18956;20017;20069;1349.27949770809;-2.92550142591559
18957;20018;20071;2249.25117740843;-2.14095156714714
18958;20033;20079;2536.81742573593;-3.17900331703147
18959;20045;20060;698.310187044454;-2.64047950450334
18960;20023;20055;2177.74614824033;-2.46338973862845
18961;20041;20054;964.757113675487;-2.64047950450334
18962;20009;20070;376.216552220285;-3.23888011835298
18963;20047;20066;357.694460544735;-2.64047950450334
18964;20028;20059;2296.03006864402;-2.27543246002579
18965;20044;20080;1513.45165996792;-2.46338973862845
18966;20005;20073;943.917461628926;-2.14095156714714
18967;20010;20054;2250.2725626013;-3.20906237282333
18968;20003;20069;533.517665229738;-3.39240481042436
18969;20009;20053;1994.64736311677;-2.27543246002579
18970;20027;20065;1311.18892501564;-3.39240481042436
18971;20050;20079;89.5082545466721;-2.92550142591559
18972;20046;20065;551.12585471943;-2.46338973862845
18973;20020;20070;3949.56066252148;-2.14095156714714
18974;20003;20065;753.037992647181;-2.64047950450334
18975;20026;20064;27.5015263048027;-3.39240481042436
18976;20039;20078;1259.10092047871;-2.80832461598966
18977;20012;20063;518.034371547401;-3.14869725402409
18978;20010;20064;1001.79796661706;-2.14095156714714
18979;20010;20068;2947.51667959576;-2.92550142591559
18980;20020;20080;442.723982501775;-2.64047950450334
18981;20034;20059;64.5190691575408;-2.64047950450334
18982;20040;20056;428.22834616527;-3.23888011835298
18983;20044;20078;2465.49408647303;-2.14095156714714
18984;20049;20061;480.064702839075;-2.64047950450334
18985;20048;20051;355.389219708741;-3.17900331703147
18986;20026;20067;1498.61696726623;-2.64047950450334
18987;20046;20054;135.351475658856;-3.03884551754563
18988;20002;20051;1477.67115787588;-2.14095156714714
18989;20049;20071;31.9985412975239;-3.03884551754563
18990;20006;20069;256.619298830628;-3.54008379920615
18991;20017;20073;308.666031807661;-3.39240481042436
18992;20023;20061;2965.61436394026;-2.46338973862845
18993;20039;20052;273.112020843229;-2.14095156714714
18994;20044;20053;1481.48728526177;-3.54008379920615
18995;20009;20070;693.35811953516;-3.20906237282333
18996;20003;20057;1962.81730002704;-3.03884551754563
18997;20010;20053;83.9878814400707;-3.20906237282333
18998;20018;20069;1460.52908701083;-3.17900331703147
18999;20014;20071;834.88366748662;-2.92550142591559
19000;20050;20068;141.848943196237;-3.20906237282333
19001;20036;20068;1062.15649932147;-2.27543246002579
19002;20012;20076;926.77140794537;-2.14095156714714
19003;20006;20061;79.389760736376;-3.14869725402409
19004;20007;20054;326.954139916349;-3.20906237282333
19005;20008;20052;1015.44505353541;-2.80832461598966
19006;20035;20058;3693.25863347843;-2.14095156714714
19007;20006;20071;213.909770915245;-3.14869725402409
19008;20010;20078;1103.74054960431;-2.64047950450334
19009;20037;20057;510.173068847507;-2.46338973862845
19010;20032;20059;561.726395972073;-3.03884551754563
19011;20049;20069;466.791792307049;-2.64047950450334
19012;20037;20073;761.071645612729;-2.64047950450334
19013;20008;20076;979.449061712876;-3.03884551754563
19014;20038;20064;1909.94808441939;-3.03884551754563
19015;20027;20060;119.083222467452;-2.46338973862845
19016;20003;20071;186.217070557177;-3.03884551754563
19017;20005;20057;57.0059097796112;-2.14095156714714
19018;20043;20080;594.394481275231;-2.92550142591559
19019;20003;20066;1238.88183821269;-3.20906237282333
19020;20028;20071;841.883789705944;-3.54008379920615
19021;20031;20065;79.5339526105083;-3.39240481042436
19022;20044;20073;2719.18730611417;-3.03884551754563
19023;20038;20056;1055.58926794202;-3.17900331703147
19024;20016;20069;2527.90714228961;-3.54008379920615
19025;20034;20075;1515.88415159824;-3.23888011835298
19026;20009;20065;1601.73341437223;-2.92550142591559
19027;20040;20055;1647.79782845619;-2.27543246002579
19028;20037;20069;2660.77801013801;-2.64047950450334
19029;20017;20069;1136.42839710684;-2.80832461598966
19030;20023;20067;948.318871627462;-2.46338973862845
19031;20013;20076;292.524278011767;-2.46338973862845
19032;20014;20075;540.196549613029;-3.39240481042436
19033;20011;20055;2475.41270951245;-3.23888011835298
19034;20013;20077;255.205124150962;-3.39240481042436
19035;20028;20067;336.851299462249;-3.54008379920615
19036;20047;20079;686.801807023585;-3.23888011835298
19037;20006;20062;324.607154820114;-2.27543246002579
19038;20039;20064;710.446804719877;-3.17900331703147
19039;20047;20066;577.557543292642;-2.64047950450334
19040;20031;20065;1219.52069919081;-2.14095156714714
19041;20022;20075;660.121328663081;-3.39240481042436
19042;20042;20076;110.351356147428;-2.14095156714714
19043;20042;20068;229.787226300687;-2.92550142591559
19044;20025;20058;321.081695964048;-3.17900331703147
19045;20048;20071;3384.1629399169;-3.03884551754563
19046;20001;20055;3.39619189565579;-3.54008379920615
19047;20046;20080;3398.12993241434;-2.46338973862845
19048;20050;20077;1618.33357412739;-3.20906237282333
19049;20010;20079;3209.0746386159;-2.64047950450334
19050;20047;20061;2962.23913881712;-3.39240481042436
19051;20012;20070;1041.94020999137;-3.54008379920615
19052;20016;20056;545.663684606552;-3.20906237282333
19053;20029;20067;429.175277513725;-3.23888011835298
19054;20019;20069;3502.34661044037;-2.46338973862845
19055;20028;20053;1359.43450308861;-2.80832461598966
19056;20013;20054;1972.98721960726;-3.20906237282333
19057;20004;20054;78.9833823218942;-2.92550142591559
19058;20032;20056;237.775208894163;-3.20906237282333
19059;20005;20078;204.438943705532;-2.46338973862845
19060;20024;20080;2182.1917134068;-2.46338973862845
19061;20022;20068;461.951301433146;-3.17900331703147
19062;20046;20079;567.496452480555;-2.92550142591559
19063;20033;20054;907.636391888273;-3.23888011835298
19064;20030;20061;450.488100759685;-2.92550142591559
19065;20043;20068;325.136934312323;-3.14869725402409
19066;20031;20080;537.314390297979;-3.54008379920615
19067;20022;20075;886.228164230536;-2.14095156714714
19068;20012;20052;6649.01159479659;-3.23888011835298
19069;20007;20051;56.2074867482524;-2.64047950450334
19070;20018;20072;645.766631234437;-2.27543246002579
19071;20031;20059;1031.95066379353;-3.23888011835298
19072;20033;20061;1609.67875923735;-3.39240481042436
19073;20046;20072;492.038275580853;-3.20906237282333
19074;20021;20052;3.1326306052506;-2.92550142591559
19075;20008;20055;2091.82067761633;-2.14095156714714
19076;20040;20062;118.040361907333;-2.46338973862845
19077;20012;20076;3558.30738486207;-2.27543246002579
19078;20022;20053;638.295231387019;-2.80832461598966
19079;20030;20065;158.754157833755;-3.14869725402409
19080;20014;20069;1836.78279984797;-3.14869725402409
19081;20044;20055;1393.52994031253;-2.27543246002579
19082;20037;20064;1117.47452146829;-3.20906237282333
19083;20050;20069;551.44553446448;-3.14869725402409
19084;20023;20075;430.720176082104;-2.64047950450334
19085;20020;20077;218.403580138366;-3.39240481042436
19086;20018;20053;859.271401497436;-3.39240481042436
19087;20008;20055;364.962205290794;-3.39240481042436
19088;20025;20074;565.132910385728;-3.54008379920615
19089;20023;20068;1641.87899596038;-2.64047950450334
19090;20018;20060;740.296755875361;-3.20906237282333
19091;20010;20054;1502.65347119634;-2.14095156714714
19092;20029;20062;13.4961404153168;-3.39240481042436
19093;20027;20076;78.1110936247727;-2.64047950450334
19094;20017;20071;948.36645662309;-3.23888011835298
19095;20034;20056;186.806468040924;-2.80832461598966
19096;20048;20066;1192.30782981486;-2.80832461598966
19097;20037;20068;1435.43134248796;-2.27543246002579
19098;20015;20068;3269.71345378046;-3.39240481042436
19099;20017;20062;28.67881823931;-2.92550142591559
19100;20049;20065;28.5833696834743;-2.14095156714714
19101;20048;20053;1121.31501450659;-2.14095156714714
19102;20050;20065;40.549224242568;-2.92550142591559
19103;20025;20053;809.351693796826;-3.23888011835298
19104;20016;20056;540.074685588479;-2.27543246002579
19105;20017;20058;565.164688974619;-3.39240481042436
19106;20001;20066;77.539070970502;-3.20906237282333
19107;20030;20075;851.065857241335;-3.23888011835298
19108;20029;20059;168.559638783336;-2.92550142591559
19109;20033;20068;66.8343537896792;-3.14869725402409
19110;20036;20058;180.378788473335;-2.46338973862845
19111;20029;20065;1924.04437740915;-3.14869725402409
19112;20018;20063;77.508563708874;-2.92550142591559
19113;20037;20051;223.753006266205;-3.23888011835298
19114;20016;20073;1816.04699037018;-2.14095156714714
19115;20028;20069;1604.07214288408;-2.64047950450334
19116;20021;20058;246.468142000592;-3.54008379920615
19117;20013;20056;614.463667850941;-2.92550142591559
19118;20024;20071;1630.80027504804;-2.14095156714714
19119;20021;20062;3952.22831310189;-2.46338973862845
19120;20017;20073;894.00826017828;-3.54008379920615
19121;20005;20067;938.871438443029;-3.39240481042436
19122;20012;20070;2115.76425830338;-3.54008379920615
19123;20034;20067;1462.51721029333;-3.23888011835298
19124;20039;20067;595.761469187502;-2.64047950450334
19125;20037;20061;1902.62560165467;-3.17900331703147
19126;20017;20064;2910.85813922768;-3.14869725402409
19127;20003;20072;512.951717246324;-2.64047950450334
19128;20001;20052;578.033554256571;-2.14095156714714
19129;20012;20051;930.054710078269;-3.14869725402409
19130;20027;20069;1292.44370102407;-3.39240481042436
19131;20050;20080;548.116367425925;-3.17900331703147
19132;20040;20053;1016.35333984615;-3.03884551754563
19133;20042;20057;1932.6627588922;-3.17900331703147
19134;20047;20074;1232.70015321196;-2.64047950450334
19135;20014;20070;2327.2108452997;-3.14869725402409
19136;20026;20078;188.837570603937;-2.64047950450334
19137;20037;20052;85.2639018470139;-3.14869725402409
19138;20012;20063;2196.66637653921;-2.80832461598966
19139;20023;20057;4167.50388194747;-2.64047950450334
19140;20033;20053;683.769365772605;-2.80832461598966
19141;20044;20053;415.427326224744;-2.27543246002579
19142;20047;20080;703.275937545014;-3.39240481042436
19143;20016;20064;4031.23625160611;-3.20906237282333
19144;20026;20065;2572.88661604694;-3.54008379920615
19145;20029;20055;1358.81319358469;-2.80832461598966
19146;20001;20051;3957.58724750435;-2.46338973862845
19147;20042;20073;714.76649406228;-2.64047950450334
19148;20018;20051;313.033206302213;-3.03884551754563
19149;20027;20059;1421.0983418563;-3.14869725402409
19150;20007;20072;733.253147392114;-3.23888011835298
19151;20044;20051;357.330495491624;-2.14095156714714
19152;20047;20077;344.126662239432;-3.54008379920615
19153;20019;20077;103.890980128199;-3.54008379920615
19154;20034;20052;1684.95638287606;-3.17900331703147
19155;20002;20054;348.396172294011;-2.92550142591559
19156;20014;20063;827.738176057947;-3.54008379920615
19157;20034;20074;1816.1477323348;-2.64047950450334
19158;20041;20053;255.397898610681;-2.46338973862845
19159;20043;20079;854.778750253212;-3.20906237282333
19160;20015;20063;990.265512326453;-2.92550142591559
19161;20015;20073;4779.50267841048;-2.64047950450334
19162;20041;20053;72.968993189847;-2.27543246002579
19163;20037;20062;1503.30805956366;-3.39240481042436
19164;20036;20076;2014.92853081765;-3.03884551754563
19165;20003;20074;1206.0870239091;-3.17900331703147
19166;20027;20054;997.740627224457;-3.17900331703147
19167;20009;20056;50.4370629787445;-3.03884551754563
19168;20016;20063;938.806188250792;-2.64047950450334
19169;20028;20072;826.714576179993;-3.39240481042436
19170;20036;20056;2696.02860684011;-3.23888011835298
19171;20001;20054;607.147708069533;-3.03884551754563
19172;20019;20065;1992.11249305847;-3.20906237282333
19173;20013;20073;666.523496154696;-2.64047950450334
19174;20004;20053;223.760973662138;-3.14869725402409
19175;20045;20055;1107.14713386716;-3.20906237282333
19176;20048;20055;57.7202001586556;-2.64047950450334
19177;20030;20076;806.546877096307;-2.80832461598966
19178;20015;20056;101.827063597739;-2.64047950450334
19179;20028;20069;329.529820475727;-2.92550142591559
19180;20030;20052;2589.34306154463;-3.23888011835298
19181;20047;20079;1471.44806749167;-3.39240481042436
19182;20001;20075;72.9082200999037;-3.14869725402409
19183;20028;20077;1355.10660424353;-3.39240481042436
19184;20008;20062;516.344554722309;-2.14095156714714
19185;20012;20075;2026.41019343499;-2.46338973862845
19186;20001;20064;53.2211470417678;-2.14095156714714
19187;20019;20074;2182.38709057152;-3.14869725402409
19188;20025;20060;208.539879925053;-3.39240481042436
19189;20029;20055;79.803375992924;-3.54008379920615
19190;20009;20080;1353.21275885673;-3.20906237282333
19191;20036;20069;638.217400293797;-3.54008379920615
19192;20020;20066;457.532437052578;-2.46338973862845
19193;20035;20053;1633.69943802491;-3.39240481042436
19194;20032;20051;2332.3375674567;-2.80832461598966
19195;20004;20068;117.624836973846;-2.46338973862845
19196;20038;20070;83.6294461041689;-3.39240481042436
19197;20032;20053;4489.63289310165;-3.14869725402409
19198;20038;20072;439.328582957387;-3.23888011835298
19199;20031;20052;741.903550314307;-2.27543246002579
19200;20017;20052;206.833085976541;-2.27543246002579
19201;20016;20056;1533.265767535;-2.64047950450334
19202;20020;20070;366.090290595814;-2.46338973862845
19203;20016;20071;142.893024720252;-2.27543246002579
19204;20015;20058;352.899042423815;-2.27543246002579
19205;20048;20060;1492.82119039779;-2.27543246002579
19206;20023;20072;46.9653992043081;-3.14869725402409
19207;20015;20063;1165.40067079933;-3.54008379920615
19208;20007;20063;494.913679547608;-3.03884551754563
19209;20002;20076;371.720877476037;-2.27543246002579
19210;20044;20067;1525.06993762297;-3.03884551754563
19211;20011;20064;489.175165072083;-3.20906237282333
19212;20046;20054;1088.32760430397;-3.14869725402409
19213;20012;20061;1944.19574356618;-2.14095156714714
19214;20046;20067;637.083365116268;-2.27543246002579
19215;20018;20051;1815.25253392322;-3.54008379920615
19216;20022;20061;121.350850444287;-2.64047950450334
19217;20007;20070;847.323369192791;-3.39240481042436
19218;20034;20063;1398.59436376174;-3.54008379920615
19219;20037;20074;2488.66493801091;-2.80832461598966
19220;20046;20075;963.768001603794;-3.20906237282333
19221;20047;20071;216.729294663378;-3.23888011835298
19222;20004;20056;474.377913866192;-2.14095156714714
19223;20002;20078;1.46114085191233;-2.80832461598966
19224;20033;20057;849.487151599793;-3.20906237282333
19225;20040;20073;133.963065301301;-3.03884551754563
19226;20045;20072;337.416248895111;-3.39240481042436
19227;20012;20062;1275.61199660869;-3.03884551754563
19228;20003;20058;674.119685776532;-3.14869725402409
19229;20002;20053;1265.71946121277;-2.27543246002579
19230;20006;20052;339.491978753358;-2.27543246002579
19231;20005;20078;519.876256585121;-2.46338973862845
19232;20021;20073;142.015589449355;-2.46338973862845
19233;20007;20078;1028.05019565708;-3.54008379920615
19234;20029;20062;3054.42048592453;-3.39240481042436
19235;20014;20066;315.143543295562;-3.23888011835298
19236;20046;20074;169.03106495738;-2.64047950450334
19237;20040;20080;633.321672677994;-3.23888011835298
19238;20038;20072;631.730674766004;-3.03884551754563
19239;20043;20071;963.80642034412;-2.64047950450334
19240;20036;20078;2676.67532885883;-3.54008379920615
19241;20028;20078;883.837579707515;-3.17900331703147
19242;20029;20070;480.319802649319;-2.64047950450334
19243;20026;20078;288.538259454072;-3.54008379920615
19244;20003;20056;2430.80498079274;-2.14095156714714
19245;20036;20072;159.64720783204;-3.03884551754563
19246;20022;20054;562.594183759886;-3.54008379920615
19247;20014;20068;1326.39858401836;-2.80832461598966
19248;20029;20063;1668.69447930696;-3.14869725402409
19249;20043;20076;356.292981188744;-2.80832461598966
19250;20019;20075;269.856394268572;-3.54008379920615
19251;20028;20064;1608.72591651025;-2.92550142591559
19252;20026;20078;1413.49036776946;-3.20906237282333
19253;20027;20058;851.991791759758;-2.80832461598966
19254;20043;20070;907.350367824447;-3.20906237282333
19255;20018;20055;928.345530251873;-3.03884551754563
19256;20001;20066;269.779981579632;-2.92550142591559
19257;20024;20069;840.731413389018;-3.39240481042436
19258;20045;20074;1451.69161426333;-3.14869725402409
19259;20041;20062;360.092836432159;-3.54008379920615
19260;20024;20055;667.996312957257;-2.64047950450334
19261;20046;20055;2454.84755734417;-3.17900331703147
19262;20047;20055;488.994474988431;-2.46338973862845
19263;20022;20065;1908.49934509935;-3.14869725402409
19264;20041;20069;1689.5328144634;-3.54008379920615
19265;20025;20067;473.569481633604;-3.03884551754563
19266;20030;20070;684.809838421643;-3.20906237282333
19267;20025;20070;2179.77484845795;-3.39240481042436
19268;20027;20076;1642.87562573289;-3.54008379920615
19269;20044;20071;2416.89071232889;-2.64047950450334
19270;20007;20067;1957.24317981842;-3.14869725402409
19271;20016;20076;134.215197525918;-2.14095156714714
19272;20008;20078;1432.60460569266;-3.20906237282333
19273;20029;20066;668.536998331547;-3.03884551754563
19274;20045;20063;2052.18819706681;-3.39240481042436
19275;20042;20054;2078.62997605445;-3.23888011835298
19276;20045;20063;3897.99334646618;-3.54008379920615
19277;20025;20069;1082.64467302234;-3.39240481042436
19278;20050;20066;912.93156794728;-3.20906237282333
19279;20016;20076;1272.13149699838;-2.27543246002579
19280;20005;20080;841.321225611508;-2.64047950450334
19281;20013;20067;742.612809832108;-3.54008379920615
19282;20050;20055;571.646653115749;-3.23888011835298
19283;20023;20064;1017.21495758266;-3.17900331703147
19284;20030;20062;1871.52658428766;-2.14095156714714
19285;20035;20051;355.43858166784;-2.27543246002579
19286;20040;20072;1217.65428043934;-3.20906237282333
19287;20049;20078;838.96747041018;-2.46338973862845
19288;20002;20060;395.07143618539;-3.14869725402409
19289;20010;20054;1006.94581396402;-3.54008379920615
19290;20012;20075;990.301055791688;-2.46338973862845
19291;20029;20060;786.7963770271;-3.20906237282333
19292;20006;20075;19.5397105999291;-2.27543246002579
19293;20018;20058;823.247432666731;-2.27543246002579
19294;20020;20064;719.41280267657;-3.14869725402409
19295;20043;20068;317.736800294369;-3.39240481042436
19296;20032;20054;1571.27364716473;-3.17900331703147
19297;20005;20070;913.916912063395;-3.20906237282333
19298;20049;20062;1518.53215542719;-2.92550142591559
19299;20024;20057;1748.4142872596;-3.39240481042436
19300;20041;20067;282.409685663879;-3.20906237282333
19301;20004;20075;26.325992308557;-2.46338973862845
19302;20011;20078;1794.38431348535;-3.17900331703147
19303;20042;20067;383.139012847096;-2.80832461598966
19304;20018;20076;98.0760053638329;-2.80832461598966
19305;20030;20071;7.58158297270201;-2.14095156714714
19306;20041;20057;436.230929102749;-2.46338973862845
19307;20024;20075;482.422134373337;-2.64047950450334
19308;20035;20068;1447.88505687358;-3.23888011835298
19309;20025;20058;1233.97023971648;-2.46338973862845
19310;20048;20062;311.796467285603;-3.20906237282333
19311;20002;20077;1885.37392570617;-2.46338973862845
19312;20033;20066;291.988021701585;-3.54008379920615
19313;20022;20051;8.31337202362076;-2.46338973862845
19314;20003;20079;66.2933080457151;-2.27543246002579
19315;20022;20080;1394.26021083238;-3.03884551754563
19316;20034;20061;42.4649207852781;-2.64047950450334
19317;20048;20059;232.642308808863;-2.46338973862845
19318;20015;20053;1699.81226502898;-3.03884551754563
19319;20005;20070;2228.35188905213;-3.20906237282333
19320;20039;20071;1.86019437387586;-3.03884551754563
19321;20012;20051;162.152897100896;-3.14869725402409
19322;20009;20060;1692.96653374078;-3.23888011835298
19323;20023;20072;254.92704520002;-3.03884551754563
19324;20032;20067;109.04268091663;-3.23888011835298
19325;20041;20076;381.141362711787;-3.39240481042436
19326;20002;20060;410.912894589816;-3.17900331703147
19327;20004;20065;987.434272612345;-2.80832461598966
19328;20047;20071;183.647133875638;-2.92550142591559
19329;20042;20056;543.81136642769;-3.39240481042436
19330;20025;20075;473.598788958043;-3.39240481042436
19331;20041;20057;273.226717021316;-3.20906237282333
19332;20024;20051;1071.63802250744;-2.64047950450334
19333;20030;20053;1094.954052898;-3.20906237282333
19334;20049;20070;4250.37207056708;-3.23888011835298
19335;20050;20069;28.385850135237;-3.23888011835298
19336;20026;20068;1817.2891517333;-3.39240481042436
19337;20005;20070;142.430461772485;-2.27543246002579
19338;20027;20077;3784.30480302727;-2.92550142591559
19339;20029;20070;587.387430015951;-3.20906237282333
19340;20042;20077;1967.80246674063;-3.54008379920615
19341;20041;20075;1297.51049197384;-2.92550142591559
19342;20036;20062;364.128839224577;-3.14869725402409
19343;20040;20053;253.438929516926;-2.80832461598966
19344;20008;20073;1256.04835986615;-3.23888011835298
19345;20031;20057;997.090689733497;-3.54008379920615
19346;20033;20054;788.658328325538;-3.20906237282333
19347;20027;20060;2810.82530805064;-2.92550142591559
19348;20028;20071;2282.21955324028;-2.80832461598966
19349;20030;20073;1464.60625625101;-3.23888011835298
19350;20025;20072;524.492565076798;-3.39240481042436
19351;20028;20072;440.049181692302;-3.39240481042436
19352;20004;20063;1065.94176306845;-3.20906237282333
19353;20009;20064;970.493827904475;-2.80832461598966
19354;20020;20057;1856.57945639434;-2.46338973862845
19355;20001;20063;958.981791469169;-2.64047950450334
19356;20050;20058;1153.27532771499;-2.14095156714714
19357;20002;20071;1473.8004249309;-2.14095156714714
19358;20013;20058;139.976441860199;-3.23888011835298
19359;20024;20068;1387.42096480822;-2.14095156714714
19360;20011;20066;297.608929422218;-3.14869725402409
19361;20040;20055;1632.93966456296;-3.54008379920615
19362;20038;20066;2556.90418408065;-2.14095156714714
19363;20023;20079;1574.93077768924;-2.46338973862845
19364;20015;20080;6210.59916879902;-3.03884551754563
19365;20040;20062;565.025764051825;-3.03884551754563
19366;20028;20077;773.453898685885;-3.54008379920615
19367;20032;20074;1646.85192882063;-2.64047950450334
19368;20048;20059;321.343521121889;-2.46338973862845
19369;20041;20054;412.739002611488;-2.64047950450334
19370;20005;20052;453.322759949769;-2.14095156714714
19371;20039;20065;1185.17240132661;-3.23888011835298
19372;20021;20051;216.758687514812;-2.27543246002579
19373;20040;20073;489.503256510943;-3.17900331703147
19374;20038;20069;116.131577175111;-2.64047950450334
19375;20016;20070;645.961759146303;-3.03884551754563
19376;20001;20075;987.413124139321;-3.23888011835298
19377;20010;20069;1037.07625526459;-2.27543246002579
19378;20035;20064;230.566661804914;-2.92550142591559
19379;20047;20062;267.01004482037;-2.64047950450334
19380;20029;20069;1256.66667588866;-2.64047950450334
19381;20018;20056;335.227348376065;-3.54008379920615
19382;20046;20059;1316.9412202713;-3.17900331703147
19383;20017;20057;573.76733282581;-3.23888011835298
19384;20038;20063;770.411917897773;-3.14869725402409
19385;20014;20062;605.96254421398;-2.46338973862845
19386;20043;20063;336.759012192488;-2.92550142591559
19387;20045;20066;105.981397694906;-2.92550142591559
19388;20019;20074;612.111227121204;-3.17900331703147
19389;20015;20071;920.324882216047;-2.14095156714714
19390;20037;20057;2198.56327874251;-2.14095156714714
19391;20018;20051;51.6939569745688;-3.54008379920615
19392;20041;20064;65.0121908948341;-3.20906237282333
19393;20008;20069;272.926209960133;-3.14869725402409
19394;20045;20069;979.334827605537;-2.92550142591559
19395;20036;20072;11.2371723688039;-2.80832461598966
19396;20038;20056;104.144412092865;-3.54008379920615
19397;20040;20063;8.56861704960465;-2.14095156714714
19398;20039;20060;1141.23498814728;-3.39240481042436
19399;20040;20051;25.1874586898085;-2.27543246002579
19400;20038;20055;884.108758489502;-2.92550142591559
19401;20019;20066;4446.22872139256;-3.03884551754563
19402;20010;20063;642.967742867768;-3.03884551754563
19403;20008;20059;2814.79183837727;-3.39240481042436
19404;20014;20080;205.101490486413;-2.27543246002579
19405;20037;20053;81.4606995425513;-2.46338973862845
19406;20048;20061;2769.4442475817;-3.17900331703147
19407;20043;20069;259.851763679345;-3.54008379920615
19408;20010;20069;2487.52990181197;-3.23888011835298
19409;20012;20057;567.031191661954;-2.92550142591559
19410;20029;20064;1905.12001878562;-2.92550142591559
19411;20037;20073;754.330453920342;-2.27543246002579
19412;20011;20079;2245.3050071976;-2.80832461598966
19413;20047;20069;673.714105039835;-3.17900331703147
19414;20040;20058;399.867732543498;-3.03884551754563
19415;20039;20055;357.941370457411;-2.64047950450334
19416;20031;20075;2954.45416850929;-3.03884551754563
19417;20032;20070;1626.11945337596;-3.20906237282333
19418;20020;20060;530.992426909506;-3.20906237282333
19419;20010;20061;760.997384540412;-2.64047950450334
19420;20044;20056;507.939226459712;-3.54008379920615
19421;20020;20072;2551.39324987743;-3.20906237282333
19422;20021;20079;2067.28517814519;-3.20906237282333
19423;20013;20071;255.593179725111;-2.92550142591559
19424;20044;20074;898.380345622909;-3.03884551754563
19425;20038;20054;103.765747044235;-2.80832461598966
19426;20048;20053;2345.04876086924;-2.80832461598966
19427;20027;20080;1037.47064988585;-3.39240481042436
19428;20016;20070;158.5169668282;-3.54008379920615
19429;20023;20060;315.293648745865;-2.46338973862845
19430;20012;20053;4905.2229390333;-3.54008379920615
19431;20048;20067;79.5983048155904;-2.64047950450334
19432;20046;20057;39.5124106180867;-3.17900331703147
19433;20047;20064;51.8105397932231;-3.14869725402409
19434;20013;20069;1080.93815572084;-3.17900331703147
19435;20031;20065;380.342395976186;-3.03884551754563
19436;20015;20056;483.39085560292;-3.23888011835298
19437;20008;20069;551.629139576107;-2.64047950450334
19438;20015;20064;3182.43864906912;-3.14869725402409
19439;20045;20057;322.632869977264;-3.17900331703147
19440;20036;20072;706.364365924016;-3.39240481042436
19441;20027;20064;166.177903572767;-3.54008379920615
19442;20019;20053;3983.93558503544;-2.92550142591559
19443;20041;20078;3331.96841163521;-3.03884551754563
19444;20032;20073;1109.35999448867;-2.27543246002579
19445;20011;20079;355.725034623895;-3.14869725402409
19446;20025;20059;13.4859947290636;-2.80832461598966
19447;20041;20056;1522.69769958851;-3.17900331703147
19448;20035;20052;941.994302864087;-2.64047950450334
19449;20042;20060;434.859649278224;-2.64047950450334
19450;20006;20068;1611.01502726173;-3.23888011835298
19451;20008;20059;1717.2811879638;-3.39240481042436
19452;20015;20055;1712.75772704723;-3.54008379920615
19453;20037;20076;37.5485303811729;-2.46338973862845
19454;20037;20067;3897.7212065593;-3.14869725402409
19455;20018;20077;254.927474340915;-3.54008379920615
19456;20032;20062;305.220330599695;-2.27543246002579
19457;20030;20061;1843.51211483485;-2.64047950450334
19458;20027;20079;513.366137165576;-2.80832461598966
